00:00:00,2918,Type 3,1.0,"(16.3447494349658, 48.18471783698288)","(16.355054712820028, 48.18464029210933)",2
00:00:00,4768,Type 2,1.0,"(16.370610503816113, 48.21225471440143)","(16.378550792488852, 48.1499746187323)",4
00:00:00,3928,Type 3,1.0,"(16.37460325, 48.2203937)","(16.347368896583973, 48.20834776154028)",1
00:00:00,7811,Type 2,1.0,"(16.314027985626367, 48.1605199456319)","(16.376791215504436, 48.23693593588531)",2
00:00:00,1230,Type 2,1.0,"(16.405995046134706, 48.20303335268365)","(16.39514187715242, 48.21456030280752)",1
00:00:00,7706,Type 1,2.0,"(16.37117883976089, 48.18622662996487)","(16.368799651840522, 48.23603995967726)",2
00:00:00,5855,Type 2,2.0,"(16.349823975879037, 48.18057449564003)","(16.343514868101483, 48.18528623061244)",1
00:00:00,5747,Type 2,2.0,"(16.405995046134706, 48.20303335268365)","(16.335922421753814, 48.170117391158605)",4
00:00:00,602,Type 3,2.0,"(16.306790227463438, 48.16553001334511)","(16.369876540956835, 48.20646615798351)",2
00:00:00,4622,Type 2,3.0,"(16.30930995564679, 48.25227837428879)","(16.359766381575852, 48.15654168118001)",1
00:00:00,163,Type 3,3.0,"(16.340562044360276, 48.2059907138633)","(16.36063574455692, 48.2103920432882)",2
00:00:00,8330,Type 2,5.0,"(16.413526360203182, 48.17914110644286)","(16.44513023481531, 48.2381083807426)",1
00:00:00,2149,Type 1,7.0,"(16.39272614884457, 48.15305348714484)","(16.395268611971634, 48.20943921125203)",1
00:00:00,5766,Type 1,7.0,"(16.300193244596564, 48.21547361189106)","(16.336050447737144, 48.17504344368644)",2
00:00:00,4329,Type 1,7.0,"(16.405995046134706, 48.20303335268365)","(16.359983, 48.2193999)",1
00:00:00,1027,Type 1,7.0,"(16.299553431150464, 48.170633473176814)","(16.379508030036583, 48.208091253804575)",2
00:00:00,8207,Type 3,7.0,"(16.35800779095383, 48.23615309565032)","(16.421348816164528, 48.26134046455058)",1
00:00:00,8107,Type 1,8.0,"(16.427807502497064, 48.23742284460008)","(16.402077268653198, 48.24893572457765)",1
00:00:00,4552,Type 2,8.0,"(16.309571768365693, 48.21861857620648)","(16.350289114558723, 48.15665346092064)",1
00:00:00,2943,Type 2,9.0,"(16.30885995564679, 48.25227837428879)","(16.355840476469524, 48.18829985036078)",1
00:00:00,3247,Type 3,9.0,"(16.40566045, 48.20255675)","(16.349007897514852, 48.19287000177065)",1
00:00:00,2939,Type 1,10.0,"(16.39317614884457, 48.15305348714484)","(16.355840476469524, 48.18829985036078)",1
00:00:00,2325,Type 2,11.0,"(16.413526360203182, 48.17914110644286)","(16.4130253873129, 48.18382430624515)",1
00:00:00,4641,Type 1,11.0,"(16.41248016786417, 48.26124929704659)","(16.359869037953295, 48.1695063464823)",1
