00:00:00,5458,Type 1,0.0,"(16.44248220956468, 48.17546638656073)","(16.294160209609394, 48.25800197841703)",2
00:00:00,3477,Type 3,0.0,"(16.41770104237684, 48.21296738897959)","(16.360202038060084, 48.17590847474067)",2
00:00:00,5902,Type 2,1.0,"(16.427807502497064, 48.23742284460008)","(16.376561659845187, 48.24935440571151)",1
00:00:00,2182,Type 3,1.0,"(16.427807502497064, 48.23742284460008)","(16.354781268261537, 48.19475486522247)",4
00:00:00,3426,Type 1,1.0,"(16.344905981580013, 48.20597447279498)","(16.350622183267827, 48.169335906668)",2
00:00:00,6050,Type 1,2.0,"(16.359923970351677, 48.207960761207886)","(16.392788273862372, 48.25536939448132)",2
00:00:00,5877,Type 3,3.0,"(16.39227614884457, 48.15305348714484)","(16.37759405597512, 48.24069838075516)",1
00:00:00,573,Type 2,5.0,"(16.363596582036863, 48.1827446332948)","(16.37300023959028, 48.20924581124105)",1
00:00:00,706,Type 2,6.0,"(16.41293016786417, 48.26124929704659)","(16.377867320224958, 48.20274116363519)",1
00:00:00,5846,Type 3,6.0,"(16.4050587100877, 48.20301022931776)","(16.377088450000002, 48.2298881)",1
00:00:00,1139,Type 1,7.0,"(16.369096240145016, 48.23054794537781)","(16.441872294384144, 48.197355133457705)",2
00:00:00,4698,Type 1,7.0,"(16.34980497527009, 48.18114628366276)","(16.330970400284624, 48.189206848461545)",4
00:00:00,394,Type 3,8.0,"(16.398381854964235, 48.16823455388151)","(16.369278064410242, 48.201700402866905)",2
00:00:00,2188,Type 2,9.0,"(16.39272614884457, 48.15305348714484)","(16.354781268261537, 48.19475486522247)",1
00:00:00,4527,Type 2,10.0,"(16.360958694698475, 48.16958911823038)","(16.288465463248986, 48.200140472177445)",2
00:00:00,1917,Type 1,10.0,"(16.405995046134706, 48.20303335268365)","(16.370162339221874, 48.19435104562706)",4
00:00:00,2070,Type 2,11.0,"(16.309571768365693, 48.21861857620648)","(16.345882724303138, 48.1886419980594)",1
00:00:00,6367,Type 3,11.0,"(16.41293016786417, 48.26124929704659)","(16.313490272032265, 48.157276885822135)",1
00:00:00,5032,Type 3,11.0,"(16.309571768365693, 48.21861857620648)","(16.3379673592181, 48.20833702263092)",1
00:00:00,4758,Type 1,12.0,"(16.445402150526238, 48.231787299467776)","(16.3385824938693, 48.19299382398932)",2
00:00:00,1932,Type 3,13.0,"(16.413526360203182, 48.17914110644286)","(16.37092263234443, 48.19775047433158)",1
00:00:00,4843,Type 2,14.0,"(16.349823975879037, 48.18057449564003)","(16.28122035144057, 48.2219250912108)",1
00:00:00,6099,Type 1,14.0,"(16.349823975879037, 48.18057449564003)","(16.40259595772751, 48.26789155735734)",1
00:00:00,458,Type 2,15.0,"(16.351539851520716, 48.2445719308374)","(16.37117678305701, 48.21167066263244)",2
00:00:00,5217,Type 3,15.0,"(16.364844211152324, 48.18319919234158)","(16.315740606362606, 48.22569177234233)",1
00:00:00,4024,Type 2,16.0,"(16.363596582036863, 48.1827446332948)","(16.306215088730283, 48.1606038936196)",1
00:00:00,4742,Type 3,16.0,"(16.381027077978832, 48.18869407904533)","(16.33722864068023, 48.188762079240966)",2
00:00:00,624,Type 2,16.0,"(16.349823975879037, 48.18057449564003)","(16.37553958990722, 48.20148484758574)",1
00:00:00,1245,Type 3,16.0,"(16.33848860385958, 48.19352985186349)","(16.38027574134798, 48.18796720482728)",1
00:00:00,247,Type 1,16.0,"(16.41203016786417, 48.26124929704659)","(16.36367715, 48.2118232)",1
00:00:00,137,Type 3,17.0,"(16.41203016786417, 48.26124929704659)","(16.36063574455692, 48.2103920432882)",1
00:00:00,2683,Type 1,18.0,"(16.339134716755876, 48.19325944851234)","(16.347558477183743, 48.199187582257)",1
00:00:00,5849,Type 1,18.0,"(16.428257502497065, 48.23742284460008)","(16.377088450000002, 48.2298881)",1
00:00:00,4371,Type 3,19.0,"(16.350781067885222, 48.18216931807092)","(16.3437312, 48.1803466)",2
00:00:00,5297,Type 1,19.0,"(16.36586059332184, 48.18161858766823)","(16.291386391747743, 48.2492444804486)",1
00:00:00,6215,Type 2,19.0,"(16.37460325, 48.2203937)","(16.435844886583148, 48.24454807722865)",1
00:00:00,1093,Type 1,20.0,"(16.36586059332184, 48.18161858766823)","(16.432249268376808, 48.19115742917694)",1
00:00:00,377,Type 2,20.0,"(16.34980497527009, 48.18114628366276)","(16.367233687449147, 48.21352263654073)",1
00:00:00,6330,Type 2,21.0,"(16.330709741186045, 48.15037738126956)","(16.30373274030812, 48.14480186667115)",1
00:00:00,4607,Type 2,21.0,"(16.294905259564644, 48.15122387929475)","(16.31705075, 48.2017202)",2
00:00:00,5321,Type 3,21.0,"(16.310273997176843, 48.21888118132159)","(16.30952055454922, 48.23578371059724)",1
00:00:00,1688,Type 2,22.0,"(16.330709741186045, 48.15037738126956)","(16.413144289068235, 48.18814761671652)",1
00:00:00,3235,Type 2,22.0,"(16.41422213010611, 48.17621513595687)","(16.35537807663283, 48.22920034564528)",2
00:00:00,1472,Type 3,22.0,"(16.413526360203182, 48.17914110644286)","(16.394956099651953, 48.19672984221688)",1
00:00:00,5198,Type 2,23.0,"(16.353835402700557, 48.2233592416537)","(16.306093710799676, 48.23151532969972)",2
00:00:00,2986,Type 1,23.0,"(16.294905259564644, 48.15122387929475)","(16.35162045726933, 48.21122520214883)",2
00:00:00,590,Type 2,23.0,"(16.405995046134706, 48.20303335268365)","(16.373674100000002, 48.2131929)",1
00:00:00,5488,Type 3,24.0,"(16.34069576775175, 48.241170048341935)","(16.3128567036484, 48.24508407446865)",4
