00:00:00,9086,Type 2,1.0,"(16.37334846855043, 48.20321746131711)","(16.368799651840522, 48.23603995967726)",2
00:00:00,2693,Type 1,2.0,"(16.37014667901704, 48.25058588783329)","(16.4130253873129, 48.18382430624515)",2
00:00:00,7861,Type 2,2.0,"(16.428257502497065, 48.23742284460008)","(16.31058625, 48.22336445)",1
00:00:00,6011,Type 2,2.0,"(16.3506024, 48.185117950000006)","(16.404315258242384, 48.17633111265624)",2
00:00:00,462,Type 3,4.0,"(16.349823975879037, 48.18057449564003)","(16.367148450000002, 48.2040402)",1
00:00:00,5785,Type 1,5.0,"(16.310273997176843, 48.21888118132159)","(16.388026717598716, 48.14986052066946)",1
00:00:00,4200,Type 3,5.0,"(16.366713068860435, 48.201456660848976)","(16.344100304158786, 48.20279105971936)",2
00:00:00,7227,Type 3,6.0,"(16.41293016786417, 48.26124929704659)","(16.30698179601224, 48.193704452756805)",1
00:00:00,3565,Type 2,6.0,"(16.34069576775175, 48.241170048341935)","(16.359777727894937, 48.188868661762456)",1
00:00:00,3645,Type 3,7.0,"(16.339134716755876, 48.19325944851234)","(16.364717854730742, 48.18846689017584)",1
00:00:00,4555,Type 1,7.0,"(16.39341000487244, 48.26168803078226)","(16.342557149999998, 48.2136413)",2
00:00:00,5737,Type 3,7.0,"(16.30930995564679, 48.25227837428879)","(16.380149065057562, 48.175677647865314)",1
00:00:00,6593,Type 3,7.0,"(16.34024576775175, 48.241170048341935)","(16.32119397875862, 48.170287703211976)",1
00:00:00,2979,Type 3,8.0,"(16.361231876252923, 48.26956281287314)","(16.367809616748595, 48.200612450393066)",2
00:00:00,830,Type 3,9.0,"(16.427357502497063, 48.23742284460008)","(16.372873871971457, 48.201789607827415)",1
00:00:00,752,Type 1,9.0,"(16.35800779095383, 48.23615309565032)","(16.37101138219214, 48.21338529117057)",1
00:00:00,5749,Type 3,10.0,"(16.349823975879037, 48.18057449564003)","(16.37934020752628, 48.18120439926854)",4
00:00:00,1571,Type 1,10.0,"(16.32192845, 48.1800799)","(16.405005808627312, 48.22583277519146)",2
00:00:00,1169,Type 3,10.0,"(16.348853281900926, 48.208798927222816)","(16.377867320224958, 48.20274116363519)",1
00:00:00,6514,Type 2,10.0,"(16.33848860385958, 48.19352985186349)","(16.31395561715356, 48.17529824805118)",1
00:00:00,8457,Type 1,10.0,"(16.433130154946802, 48.17578215063329)","(16.32764608747469, 48.23557574499396)",2
00:00:00,8174,Type 2,10.0,"(16.3422733432138, 48.211430577992175)","(16.30593258455968, 48.225185846434776)",2
00:00:00,9209,Type 2,10.0,"(16.379396747763607, 48.209258068126005)","(16.376791215504436, 48.23693593588531)",2
00:00:00,9486,Type 1,11.0,"(16.34024576775175, 48.241170048341935)","(16.383500771671475, 48.26194392484823)",1
00:00:00,4512,Type 3,12.0,"(16.39317614884457, 48.15305348714484)","(16.342888252936863, 48.2091265210039)",1
00:00:00,4731,Type 3,12.0,"(16.310273997176843, 48.21888118132159)","(16.3520061119339, 48.20821928426381)",1
00:00:00,4556,Type 3,12.0,"(16.402873001740904, 48.26157295387504)","(16.342557149999998, 48.2136413)",2
00:00:00,4650,Type 1,12.0,"(16.300035214777797, 48.20923192063108)","(16.347368896583973, 48.20834776154028)",2
00:00:00,8005,Type 2,12.0,"(16.348853281900926, 48.208798927222816)","(16.277672519835896, 48.23183482590699)",1
00:00:00,511,Type 2,13.0,"(16.309232547737825, 48.21903908507992)","(16.367221534152748, 48.20712148125352)",1
00:00:00,7445,Type 2,13.0,"(16.413526360203182, 48.17914110644286)","(16.330970400284624, 48.189206848461545)",1
00:00:00,4677,Type 3,13.0,"(16.28791405204964, 48.24438814634534)","(16.34870174955204, 48.21136956869426)",2
00:00:00,1187,Type 2,14.0,"(16.393870474501885, 48.19707396274435)","(16.3790569, 48.20610535)",2
00:00:00,9961,Type 1,14.0,"(16.27343229498073, 48.19627260215861)","(16.313490272032265, 48.157276885822135)",4
00:00:00,9390,Type 1,14.0,"(16.427807502497064, 48.23742284460008)","(16.385128745625092, 48.24638389013789)",1
00:00:00,263,Type 2,14.0,"(16.36404232973338, 48.20059507484545)","(16.36366263469762, 48.201323820897365)",2
00:00:00,7007,Type 3,14.0,"(16.331159741186045, 48.15037738126956)","(16.27649480329257, 48.18696758294048)",1
00:00:00,5492,Type 2,14.0,"(16.39272614884457, 48.15305348714484)","(16.359766381575852, 48.15654168118001)",1
00:00:00,4423,Type 1,15.0,"(16.33848860385958, 48.19352985186349)","(16.35640815, 48.20044265)",1
