0,0,222,2232,16.35985773823576,48.216980936847555,16.358140166533783,48.20567323896389
1,0,280,2387,16.42315378293852,48.15712307300192,16.358140166533783,48.20567323896389
2,0,285,2879,16.43278135815599,48.16326446991315,16.358140166533783,48.20567323896389
3,0,348,2752,16.279753909985224,48.212917926683176,16.358140166533783,48.20567323896389
4,0,493,1301,16.41251006067344,48.26777567639052,16.358140166533783,48.20567323896389
5,1,4,1502,16.358353578690053,48.21374222257936,16.358193510768782,48.2076904860015
6,1,21,3013,16.36724718543411,48.2075831535125,16.358193510768782,48.2076904860015
7,1,102,310,16.388316514478667,48.21007951451274,16.358193510768782,48.2076904860015
8,1,381,555,16.3095325177094,48.21536759940594,16.358193510768782,48.2076904860015
9,1,543,587,16.32330087790916,48.15692928801911,16.358193510768782,48.2076904860015
10,2,6,3348,16.361157945533638,48.20563754317879,16.358246860872615,48.209707732283285
11,2,44,20,16.376192703132013,48.203440643728904,16.358246860872615,48.209707732283285
12,2,118,2741,16.40736567416744,48.19687358641174,16.358246860872615,48.209707732283285
13,2,177,1235,16.340523062775826,48.19841370097663,16.358246860872615,48.209707732283285
14,2,225,793,16.360109035492943,48.226466178749675,16.358246860872615,48.209707732283285
15,2,299,1555,16.30691539979816,48.17045612858273,16.358246860872615,48.209707732283285
16,2,343,2331,16.27011756375143,48.2066872640307,16.358246860872615,48.209707732283285
17,3,28,3056,16.370211247194973,48.20552998066624,16.358300216846096,48.21172497780924
18,3,75,819,16.423253462222153,48.19127478278255,16.358300216846096,48.21172497780924
19,3,213,3454,16.35047888383929,48.22025424227475,16.358300216846096,48.21172497780924
20,3,381,1434,16.3095325177094,48.21536759940594,16.358300216846096,48.21172497780924
21,3,407,3010,16.291836391747744,48.2492444804486,16.358300216846096,48.21172497780924
22,3,445,2275,16.35148106000954,48.257097168691864,16.358300216846096,48.21172497780924
23,4,40,227,16.373390829697122,48.21154566909633,16.358353578690053,48.21374222257936
24,4,455,684,16.3613989398848,48.27585116421116,16.358353578690053,48.21374222257936
25,4,496,1530,16.42179881616453,48.26134046455058,16.358353578690053,48.21374222257936
26,5,200,1269,16.345324075721763,48.21094368139705,16.36110448873822,48.2036202978978
27,5,305,2380,16.321517396761138,48.165361616917764,16.36110448873822,48.2036202978978
28,5,386,225,16.337387443308724,48.20880341336061,16.36110448873822,48.2036202978978
29,5,461,1166,16.36949358193931,48.246576625448476,16.36110448873822,48.2036202978978
30,6,98,571,16.38784921645399,48.192786131214305,16.361157945533638,48.20563754317879
31,6,131,1457,16.37112178912191,48.18648282635218,16.361157945533638,48.20563754317879
32,6,156,2459,16.359800817545096,48.19112856380526,16.361157945533638,48.20563754317879
