00:00:00,4075,Type 2,00:00:00,"(16.276472932126236, 48.16796498732797)","(16.423404115736076, 48.18242346937394)",2,,,,,,
00:00:00,892,Type 2,00:00:00,"(16.323139713919694, 48.15066208007585)","(16.382795361586528, 48.21106671269176)",2,,,,,,
00:00:00,1358,Type 1,00:00:00,"(16.272532294980728, 48.19627260215861)","(16.460586321420482, 48.19080071304551)",1,,,,,,
00:00:00,1576,Type 1,00:00:01,"(16.344905981580013, 48.20597447279498)","(16.392802080232332, 48.186404406389045)",2,,,,,,
00:00:00,5567,Type 1,00:00:01,"(16.367482695206984, 48.19227302302144)","(16.336906032519057, 48.22877446430179)",4,,,,,,
00:00:00,2061,Type 2,00:00:01,"(16.37460325, 48.2203937)","(16.37092494770811, 48.20044435734753)",1,,,,,,
00:00:00,2267,Type 3,00:00:02,"(16.351238035059662, 48.22071180217078)","(16.355054712820028, 48.18464029210933)",2,,,,,,
00:00:00,834,Type 1,00:00:03,"(16.417024823200148, 48.23237053646119)","(16.379943247464897, 48.20920189922806)",2,,,,,,
00:00:00,2182,Type 3,00:00:05,"(16.442131141023935, 48.16294875648895)","(16.345882724303138, 48.1886419980594)",2,,,,,,
00:00:00,3173,Type 3,00:00:05,"(16.39306660206189, 48.24905075074235)","(16.3520061119339, 48.20821928426381)",2,,,,,,
00:00:00,3981,Type 1,00:00:06,"(16.331159741186045, 48.15037738126956)","(16.404315258242384, 48.17633111265624)",1,,,,,,
00:00:00,5461,Type 3,00:00:06,"(16.39619881678846, 48.22302614094036)","(16.291228148894664, 48.24296140488587)",2,,,,,,
00:00:00,3062,Type 2,00:00:06,"(16.331609741186046, 48.15037738126956)","(16.342557149999998, 48.2136413)",1,,,,,,
00:00:00,1462,Type 3,00:00:10,"(16.34980497527009, 48.18114628366276)","(16.387811900000003, 48.188988)",1,,,,,,
00:00:00,2283,Type 2,00:00:11,"(16.2686486800997, 48.2319397638129)","(16.355840476469524, 48.18829985036078)",2,,,,,,
00:00:00,4528,Type 2,00:00:11,"(16.461036321420483, 48.19080071304551)","(16.3437312, 48.1803466)",2,,,,,,
00:00:00,1696,Type 2,00:00:11,"(16.433130154946802, 48.17578215063329)","(16.40073334548526, 48.18796170931611)",2,,,,,,
00:00:00,5028,Type 2,00:00:12,"(16.43278135815599, 48.16326446991315)","(16.290403917675683, 48.215578865913365)",2,,,,,,
00:00:00,5896,Type 2,00:00:12,"(16.33848860385958, 48.19352985186349)","(16.360281029277054, 48.25069771478295)",1,,,,,,
00:00:00,5429,Type 1,00:00:12,"(16.359891547280064, 48.187945832447085)","(16.32477085, 48.2182451)",2,,,,,,
00:00:00,3559,Type 1,00:00:12,"(16.37460325, 48.2203937)","(16.364826549139533, 48.22081637236796)",1,,,,,,
