00:00:00,128,Type 2,00:00:00,"(16.355208489837985, 48.22627003639391)","(16.36063574455692, 48.2103920432882)",2,,,,,,
00:00:00,2556,Type 3,00:00:01,"(16.413526360203182, 48.17914110644286)","(16.35115028101289, 48.19073358216025)",1,,,,,,
00:00:00,9,Type 1,00:00:01,"(16.272532294980728, 48.19627260215861)","(16.357869283897568, 48.20595352716448)",1,,,,,,
00:00:00,2762,Type 2,00:00:01,"(16.376577417959545, 48.2169099510797)","(16.34408475, 48.20642235)",2,,,,,,
00:00:00,4767,Type 2,00:00:02,"(16.36952480866854, 48.15008793579136)","(16.325089485369123, 48.198077655128266)",2,,,,,,
00:00:00,3048,Type 2,00:00:02,"(16.41293016786417, 48.26124929704659)","(16.347368896583973, 48.20834776154028)",1,,,,,,
00:00:00,3985,Type 1,00:00:03,"(16.36428613278885, 48.219909640726186)","(16.42270378293852, 48.15712307300192)",2,,,,,,
00:00:00,4429,Type 2,00:00:03,"(16.32192845, 48.1800799)","(16.33719915, 48.18031655)",2,,,,,,
00:00:00,3918,Type 2,00:00:03,"(16.427807502497064, 48.23742284460008)","(16.404142469393943, 48.17000596594804)",1,,,,,,
00:00:00,5035,Type 2,00:00:05,"(16.433130154946802, 48.17578215063329)","(16.30886281145679, 48.20879554267123)",2,,,,,,
00:00:00,6353,Type 3,00:00:05,"(16.405995046134706, 48.20303335268365)","(16.462973158611604, 48.19994256928358)",1,,,,,,
00:00:00,3470,Type 2,00:00:06,"(16.345127050000002, 48.21036635)","(16.364992770112178, 48.22355864168332)",2,,,,,,
00:00:00,3268,Type 3,00:00:09,"(16.308409955646788, 48.25227837428879)","(16.35608723561059, 48.217725179529324)",1,,,,,,
00:00:00,5162,Type 2,00:00:10,"(16.407532558926373, 48.161405298242805)","(16.27783019789362, 48.238164372342645)",2,,,,,,
00:00:00,1422,Type 2,00:00:11,"(16.34024576775175, 48.241170048341935)","(16.387811900000003, 48.188988)",1,,,,,,
00:00:00,2482,Type 1,00:00:11,"(16.442131141023935, 48.16294875648895)","(16.345208166324902, 48.1926890289043)",2,,,,,,
00:00:00,2256,Type 2,00:00:11,"(16.35800779095383, 48.23615309565032)","(16.355054712820028, 48.18464029210933)",1,,,,,,
00:00:00,1144,Type 3,00:00:11,"(16.423678941984452, 48.17609838149245)","(16.432249268376808, 48.19115742917694)",2,,,,,,
00:00:00,1891,Type 2,00:00:12,"(16.405382272321802, 48.222848504655225)","(16.36680382028939, 48.19162428431371)",2,,,,,,
00:00:00,982,Type 2,00:00:13,"(16.37460325, 48.2203937)","(16.39989459696985, 48.20712759778564)",1,,,,,,
00:00:00,4001,Type 1,00:00:13,"(16.433051569664304, 48.20378914134942)","(16.422878775612162, 48.16344818330638)",2,,,,,,
00:00:00,1079,Type 1,00:00:13,"(16.38813466324298, 48.137178229934776)","(16.422803462222152, 48.19127478278255)",2,,,,,,
00:00:00,5755,Type 2,00:00:14,"(16.26731619654857, 48.18073821291685)","(16.358767175423772, 48.23886161253519)",2,,,,,,
00:00:00,2853,Type 1,00:00:14,"(16.344888499385327, 48.208854809396776)","(16.352345310191645, 48.20423698642295)",2,,,,,,
00:00:00,1800,Type 2,00:00:14,"(16.30930995564679, 48.25227837428879)","(16.414836947996214, 48.19202041213584)",1,,,,,,
00:00:00,1046,Type 3,00:00:15,"(16.423678941984452, 48.17609838149245)","(16.41466182593075, 48.217341736061286)",2,,,,,,
00:00:00,556,Type 2,00:00:15,"(16.364844211152324, 48.18319919234158)","(16.37266195133584, 48.20634985677057)",1,,,,,,
00:00:00,4306,Type 2,00:00:15,"(16.45432587706698, 48.212704741064016)","(16.32242130036725, 48.18047020458476)",2,,,,,,
00:00:00,6197,Type 2,00:00:15,"(16.405995046134706, 48.20303335268365)","(16.41153787565967, 48.248819920248586)",1,,,,,,
00:00:00,6545,Type 1,00:00:16,"(16.30930995564679, 48.25227837428879)","(16.35984063359618, 48.14377142186187)",1,,,,,,
00:00:00,4435,Type 3,00:00:18,"(16.331159741186045, 48.15037738126956)","(16.33719915, 48.18031655)",1,,,,,,
00:00:00,1902,Type 2,00:00:18,"(16.349670511193892, 48.2095185412365)","(16.36680382028939, 48.19162428431371)",1,,,,,,
00:00:00,3736,Type 2,00:00:19,"(16.36941916233328, 48.13744087461695)","(16.380149065057562, 48.175677647865314)",2,,,,,,
00:00:00,2079,Type 2,00:00:20,"(16.360216381575853, 48.15654168118001)","(16.37454208631934, 48.18874249285169)",2,,,,,,
00:00:00,3277,Type 3,00:00:20,"(16.427807502497064, 48.23742284460008)","(16.356386567957642, 48.22023554218491)",1,,,,,,
00:00:00,333,Type 3,00:00:21,"(16.36453009973324, 48.21674395057469)","(16.366233667431576, 48.20964761200383)",2,,,,,,
00:00:00,5562,Type 2,00:00:22,"(16.25815495778531, 48.193510721068336)","(16.313182054513195, 48.257786216724696)",2,,,,,,
00:00:00,6391,Type 3,00:00:22,"(16.41293016786417, 48.26124929704659)","(16.294455259564643, 48.15122387929475)",1,,,,,,
00:00:00,6538,Type 2,00:00:22,"(16.2686486800997, 48.2319397638129)","(16.35967628207613, 48.137551239851184)",2,,,,,,
00:00:00,3615,Type 2,00:00:23,"(16.41203016786417, 48.26124929704659)","(16.360202038060084, 48.17590847474067)",1,,,,,,
00:00:00,5219,Type 1,00:00:23,"(16.32297860495722, 48.14439486485833)","(16.28746405204964, 48.24438814634534)",2,,,,,,
00:00:00,676,Type 2,00:00:25,"(16.356788872888107, 48.23566275737576)","(16.375773569477616, 48.20536049750384)",1,,,,,,
00:00:00,5413,Type 1,00:00:25,"(16.35123869465479, 48.18141044437578)","(16.327618898742422, 48.22914864149313)",1,,,,,,
00:00:00,4251,Type 2,00:00:25,"(16.35123869465479, 48.18141044437578)","(16.320940848743355, 48.16043552613012)",1,,,,,,
00:00:00,385,Type 3,00:00:25,"(16.34997162299478, 48.20801610132155)","(16.367307553682522, 48.21594784184854)",1,,,,,,
