00:00:00,4534,Type 3,00:00:00,"(16.310273997176843, 48.21888118132159)","(16.26702237482593, 48.187072427220905)",1,,,,,,
00:00:00,2402,Type 2,00:00:01,"(16.405995046134706, 48.20303335268365)","(16.3406284, 48.19052725)",1,,,,,,
00:00:00,4689,Type 2,00:00:01,"(16.405995046134706, 48.20303335268365)","(16.30698179601224, 48.193704452756805)",1,,,,,,
00:00:00,4006,Type 1,00:00:02,"(16.41203016786417, 48.26124929704659)","(16.42322894198445, 48.17609838149245)",1,,,,,,
00:00:00,896,Type 3,00:00:03,"(16.309232547737825, 48.21903908507992)","(16.37590887485005, 48.22246857246731)",1,,,,,,
00:00:00,4425,Type 3,00:00:03,"(16.34069576775175, 48.241170048341935)","(16.330536695390087, 48.18135040755789)",1,,,,,,
00:00:00,5053,Type 2,00:00:04,"(16.39272614884457, 48.15305348714484)","(16.299743244596563, 48.21547361189106)",1,,,,,,
00:00:00,281,Type 3,00:00:04,"(16.39317614884457, 48.15305348714484)","(16.367148450000002, 48.2040402)",1,,,,,,
00:00:00,4324,Type 1,00:00:06,"(16.33848860385958, 48.19352985186349)","(16.32242130036725, 48.18047020458476)",1,,,,,,
00:00:00,2397,Type 1,00:00:07,"(16.330709741186045, 48.15037738126956)","(16.364717854730742, 48.18846689017584)",1,,,,,,
00:00:00,5276,Type 2,00:00:07,"(16.356788872888107, 48.23566275737576)","(16.28762300783087, 48.25071765463373)",4,,,,,,
00:00:00,205,Type 3,00:00:08,"(16.363596582036863, 48.1827446332948)","(16.36337527056108, 48.20916733548708)",1,,,,,,
00:00:00,711,Type 2,00:00:08,"(16.349670511193892, 48.2095185412365)","(16.37693635430751, 48.20739155140152)",1,,,,,,
00:00:00,2898,Type 2,00:00:09,"(16.427357502497063, 48.23742284460008)","(16.351539944980406, 48.205818190698906)",1,,,,,,
00:00:00,4159,Type 3,00:00:10,"(16.331609741186046, 48.15037738126956)","(16.306340227463437, 48.16553001334511)",1,,,,,,
00:00:00,4245,Type 2,00:00:11,"(16.331159741186045, 48.15037738126956)","(16.31395561715356, 48.17529824805118)",1,,,,,,
00:00:00,40,Type 1,00:00:11,"(16.339584352808064, 48.19404375250662)","(16.357698292703084, 48.21210895216113)",1,,,,,,
00:00:00,1333,Type 3,00:00:12,"(16.3133067036484, 48.24508407446865)","(16.460586321420482, 48.19080071304551)",2,,,,,,
