00:00:00,3824,Type 1,3.0,"(16.369870602516926, 48.16912232986607)","(16.318275231077042, 48.20966253845944)",2
00:00:00,2997,Type 2,6.0,"(16.363596582036863, 48.1827446332948)","(16.42305382861865, 48.169773286136575)",1
00:00:00,3799,Type 1,6.0,"(16.348853281900926, 48.208798927222816)","(16.30983955, 48.21483585)",1
00:00:00,1656,Type 1,7.0,"(16.428257502497065, 48.23742284460008)","(16.355840476469524, 48.18829985036078)",1
00:00:00,923,Type 2,7.0,"(16.309571768365693, 48.21861857620648)","(16.451140698375045, 48.19092039429594)",1
00:00:00,2054,Type 3,9.0,"(16.37507775, 48.22102195)","(16.347558477183743, 48.199187582257)",1
00:00:00,4577,Type 3,9.0,"(16.35800779095383, 48.23615309565032)","(16.36480690647657, 48.27487964493523)",4
00:00:00,3511,Type 3,9.0,"(16.350725778916818, 48.17532307086817)","(16.297782555358996, 48.19369806012951)",2
00:00:00,3655,Type 1,9.0,"(16.405995046134706, 48.20303335268365)","(16.3385824938693, 48.19299382398932)",1
00:00:00,3441,Type 3,10.0,"(16.310273997176843, 48.21888118132159)","(16.28580866631025, 48.1805277905332)",1
00:00:00,1377,Type 1,10.0,"(16.39272614884457, 48.15305348714484)","(16.36680382028939, 48.19162428431371)",1
00:00:00,44,Type 3,10.0,"(16.33848860385958, 48.19352985186349)","(16.3587609693725, 48.21433493632112)",1
00:00:00,187,Type 1,12.0,"(16.405995046134706, 48.20303335268365)","(16.36429309850343, 48.21331648615975)",1
00:00:00,2393,Type 3,13.0,"(16.27298229498073, 48.19627260215861)","(16.349875202895042, 48.22156113320244)",1
00:00:00,1176,Type 2,14.0,"(16.363596582036863, 48.1827446332948)","(16.395268611971634, 48.20943921125203)",1
00:00:00,4695,Type 1,15.0,"(16.361816116873847, 48.205098442078594)","(16.43063524070717, 48.2549045183837)",2
00:00:00,2197,Type 2,15.0,"(16.342393479155678, 48.26978430016526)","(16.34132949642252, 48.210907856373936)",2
00:00:00,673,Type 2,15.0,"(16.272532294980728, 48.19627260215861)","(16.3858847, 48.2236843)",1
00:00:00,2457,Type 2,15.0,"(16.348919552622398, 48.19579049392912)","(16.355607236024316, 48.22481789640912)",2
00:00:00,4677,Type 2,15.0,"(16.382373936409873, 48.209369387625365)","(16.411885938972137, 48.2614570984604)",2
00:00:00,2795,Type 2,16.0,"(16.358817747355562, 48.23625273119687)","(16.38768466324298, 48.137178229934776)",1
00:00:00,8,Type 1,16.0,"(16.350782473491428, 48.229448694264825)","(16.3574133, 48.2078626)",2
00:00:00,1336,Type 2,16.0,"(16.41293016786417, 48.26124929704659)","(16.36303365443644, 48.19687176373401)",1
00:00:00,4859,Type 3,17.0,"(16.405995046134706, 48.20303335268365)","(16.34109402469064, 48.13791055427668)",1
00:00:00,2763,Type 1,17.0,"(16.27678745859019, 48.1806333918046)","(16.381700326368218, 48.16372155769137)",2
00:00:00,1399,Type 2,17.0,"(16.33297582319771, 48.269956459793256)","(16.367809616748595, 48.200612450393066)",2
00:00:00,480,Type 3,18.0,"(16.272329783267427, 48.22202885087198)","(16.372920429571877, 48.21493427741712)",2
00:00:00,2127,Type 2,19.0,"(16.35123869465479, 48.18141044437578)","(16.351539944980406, 48.205818190698906)",1
00:00:00,2804,Type 2,19.0,"(16.366151251038925, 48.18656921659419)","(16.388026717598716, 48.14986052066946)",2
00:00:00,4832,Type 3,20.0,"(16.37507775, 48.22102195)","(16.32252860495722, 48.14439486485833)",1
00:00:00,3413,Type 1,20.0,"(16.330709741186045, 48.15037738126956)","(16.27618016820937, 48.174299193267096)",1
00:00:00,4192,Type 3,20.0,"(16.350725778916818, 48.17532307086817)","(16.30350963361961, 48.251543399406586)",2
00:00:00,3114,Type 1,20.0,"(16.37460325, 48.2203937)","(16.299103431150463, 48.170633473176814)",1
00:00:00,1805,Type 2,21.0,"(16.349670511193892, 48.2095185412365)","(16.341613314193093, 48.19524950531152)",1
00:00:00,1646,Type 2,23.0,"(16.339584352808064, 48.19404375250662)","(16.355054712820028, 48.18464029210933)",1
00:00:00,4614,Type 2,24.0,"(16.323139713919694, 48.15066208007585)","(16.39261660206189, 48.24905075074235)",2
00:00:00,2394,Type 3,24.0,"(16.272532294980728, 48.19627260215861)","(16.349875202895042, 48.22156113320244)",1
00:00:00,3096,Type 3,24.0,"(16.33979576775175, 48.241170048341935)","(16.451389742746585, 48.17534855962275)",1
00:00:00,1960,Type 3,25.0,"(16.420059676387115, 48.18806791791769)","(16.36410938111247, 48.19987729044401)",2
00:00:00,2969,Type 2,26.0,"(16.37014667901704, 48.25058588783329)","(16.41394614121178, 48.182540249606575)",2
00:00:00,1016,Type 1,26.0,"(16.348002968769293, 48.20178679796223)","(16.387811900000003, 48.188988)",2
00:00:00,4210,Type 2,27.0,"(16.30930995564679, 48.25227837428879)","(16.303832742500447, 48.264245574735874)",1
00:00:00,2528,Type 1,28.0,"(16.276472932126236, 48.16796498732797)","(16.359179431063442, 48.22903722281792)",2
00:00:00,647,Type 1,28.0,"(16.330709741186045, 48.15037738126956)","(16.377535082169175, 48.21749174480856)",1
00:00:00,564,Type 2,30.0,"(16.272532294980728, 48.19627260215861)","(16.377867320224958, 48.20274116363519)",1
00:00:00,2982,Type 3,30.0,"(16.341799524526113, 48.208595204848685)","(16.422878775612162, 48.16344818330638)",2
00:00:00,4903,Type 1,31.0,"(16.33848860385958, 48.19352985186349)","(16.360005040823605, 48.14999159668417)",1
00:00:00,42,Type 1,32.0,"(16.37460325, 48.2203937)","(16.3587609693725, 48.21433493632112)",1
00:00:00,2843,Type 3,32.0,"(16.38840695044442, 48.19717947968677)","(16.397592400324164, 48.1557459901906)",2
00:00:00,1987,Type 3,32.0,"(16.34069576775175, 48.241170048341935)","(16.3409937000555, 48.20279681022122)",1
00:00:00,766,Type 1,33.0,"(16.366151251038925, 48.18656921659419)","(16.414970757874936, 48.215134418471)",2
00:00:00,4861,Type 2,33.0,"(16.339584352808064, 48.19404375250662)","(16.34109402469064, 48.13791055427668)",1
00:00:00,3885,Type 3,33.0,"(16.42342842232911, 48.19759066846225)","(16.268355190165963, 48.23826933343027)",2
00:00:00,1187,Type 2,33.0,"(16.376535689283426, 48.20786385849036)","(16.40073334548526, 48.18796170931611)",2
00:00:00,459,Type 1,35.0,"(16.41293016786417, 48.26124929704659)","(16.37300023959028, 48.20924581124105)",1
00:00:00,4308,Type 1,36.0,"(16.332667561100568, 48.15682105429872)","(16.341778782395117, 48.263495892875554)",2
00:00:00,618,Type 2,38.0,"(16.442131141023935, 48.16294875648895)","(16.38265045739651, 48.20941826678079)",2
00:00:00,1269,Type 2,41.0,"(16.331159741186045, 48.15037738126956)","(16.4130253873129, 48.18382430624515)",1
00:00:00,1926,Type 2,42.0,"(16.37507775, 48.22102195)","(16.3567985, 48.197809750000005)",1
00:00:00,3081,Type 1,42.0,"(16.379310200438297, 48.20748741325265)","(16.45121304060458, 48.1690897739783)",2
00:00:00,3424,Type 2,43.0,"(16.383950771671476, 48.26194392484823)","(16.27649480329257, 48.18696758294048)",2
00:00:00,4818,Type 1,43.0,"(16.34024576775175, 48.241170048341935)","(16.304052875335117, 48.15743243460568)",1
00:00:00,2559,Type 1,43.0,"(16.339584352808064, 48.19404375250662)","(16.360854450261343, 48.23566531594656)",1
00:00:00,774,Type 1,45.0,"(16.395577674129807, 48.20117887248737)","(16.41466182593075, 48.217341736061286)",2
00:00:00,4690,Type 3,46.0,"(16.33730523417377, 48.20875552612894)","(16.421348816164528, 48.26134046455058)",2
00:00:00,2030,Type 2,48.0,"(16.41203016786417, 48.26124929704659)","(16.344100304158786, 48.20279105971936)",1
00:00:00,372,Type 3,48.0,"(16.348853281900926, 48.208798927222816)","(16.369709275834644, 48.21599526498954)",1
00:00:00,2851,Type 1,48.0,"(16.323142892559193, 48.25767715620347)","(16.39776209876495, 48.16199027567013)",2
00:00:00,4052,Type 1,48.0,"(16.36135505, 48.2118881)","(16.291386391747743, 48.2492444804486)",4
00:00:00,4023,Type 2,48.0,"(16.34997162299478, 48.20801610132155)","(16.32477085, 48.2182451)",1
00:00:00,593,Type 1,49.0,"(16.41293016786417, 48.26124929704659)","(16.379943247464897, 48.20920189922806)",1
00:00:00,1217,Type 1,51.0,"(16.27298229498073, 48.19627260215861)","(16.402047797752083, 48.19706770699404)",1
00:00:00,2169,Type 2,52.0,"(16.276944803292572, 48.18696758294048)","(16.360387202503414, 48.20166069852685)",2
00:00:00,516,Type 3,52.0,"(16.41248016786417, 48.26124929704659)","(16.375773569477616, 48.20536049750384)",1
00:00:00,4392,Type 1,53.0,"(16.30885995564679, 48.25227837428879)","(16.360781876252922, 48.26956281287314)",1
00:00:00,4346,Type 2,54.0,"(16.413526360203182, 48.17914110644286)","(16.35136270617457, 48.26967394217486)",1
00:00:00,4740,Type 3,54.0,"(16.348474572939594, 48.20968152224519)","(16.444240427119283, 48.206502899577565)",2
00:00:00,4045,Type 3,55.0,"(16.331159741186045, 48.15037738126956)","(16.291228148894664, 48.24296140488587)",1
00:00:00,3711,Type 3,55.0,"(16.308409955646788, 48.25227837428879)","(16.28122035144057, 48.2219250912108)",1
00:00:00,3552,Type 1,56.0,"(16.427357502497063, 48.23742284460008)","(16.31737070063174, 48.19705742104728)",1
00:00:00,2566,Type 1,56.0,"(16.433130154946802, 48.17578215063329)","(16.364611540423528, 48.217225840336496)",2
00:00:00,969,Type 3,56.0,"(16.34980497527009, 48.18114628366276)","(16.38027574134798, 48.18796720482728)",1
00:00:00,3249,Type 2,57.0,"(16.39317614884457, 48.15305348714484)","(16.322651414902904, 48.17591995852562)",1
00:00:00,3551,Type 2,59.0,"(16.413526360203182, 48.17914110644286)","(16.31737070063174, 48.19705742104728)",1
00:00:00,4100,Type 2,60.0,"(16.33121955, 48.1930301)","(16.317434928142458, 48.23563218046296)",2
00:00:00,2534,Type 2,61.0,"(16.349670511193892, 48.2095185412365)","(16.359179431063442, 48.22903722281792)",1
00:00:00,2253,Type 2,61.0,"(16.349670511193892, 48.2095185412365)","(16.347368896583973, 48.20834776154028)",1
00:00:00,2140,Type 3,62.0,"(16.34980497527009, 48.18114628366276)","(16.35640815, 48.20044265)",1
00:00:00,4195,Type 3,62.0,"(16.349823975879037, 48.18057449564003)","(16.30350963361961, 48.251543399406586)",1
00:00:00,2226,Type 2,62.0,"(16.35060046256418, 48.217212926410255)","(16.34473053249768, 48.21145392849617)",2
00:00:00,3414,Type 1,63.0,"(16.331609741186046, 48.15037738126956)","(16.27618016820937, 48.174299193267096)",1
00:00:00,3274,Type 1,63.0,"(16.414396141211782, 48.182540249606575)","(16.328303677892254, 48.16035063511968)",2
00:00:00,3997,Type 1,63.0,"(16.3640213844764, 48.20372615781487)","(16.315740606362606, 48.22569177234233)",2
00:00:00,1382,Type 1,65.0,"(16.339134716755876, 48.19325944851234)","(16.36684234333776, 48.194777885991165)",1
00:00:00,4088,Type 3,65.0,"(16.428257502497065, 48.23742284460008)","(16.30967516038842, 48.241838197470784)",1
00:00:00,936,Type 2,66.0,"(16.309232547737825, 48.21903908507992)","(16.45131913901652, 48.19723620187044)",1
00:00:00,324,Type 3,66.0,"(16.308409955646788, 48.25227837428879)","(16.369349930906797, 48.20549745743026)",1
00:00:00,3363,Type 2,66.0,"(16.35800779095383, 48.23615309565032)","(16.3437312, 48.1803466)",1
00:00:00,4675,Type 2,66.0,"(16.35800779095383, 48.23615309565032)","(16.411711877309674, 48.255138513079736)",1
00:00:00,2418,Type 3,67.0,"(16.309232547737825, 48.21903908507992)","(16.3501206316945, 48.22654194308261)",1
00:00:00,1320,Type 2,67.0,"(16.30885995564679, 48.25227837428879)","(16.419609676387115, 48.18806791791769)",1
00:00:00,280,Type 1,68.0,"(16.339584352808064, 48.19404375250662)","(16.367233687449147, 48.21352263654073)",1
00:00:00,4331,Type 3,71.0,"(16.34980497527009, 48.18114628366276)","(16.350865322275588, 48.25080877094025)",1
00:00:00,835,Type 3,71.0,"(16.427807502497064, 48.23742284460008)","(16.422499165231944, 48.21171794889162)",1
00:00:00,4812,Type 1,71.0,"(16.35612253480457, 48.21321405314294)","(16.304052875335117, 48.15743243460568)",2
00:00:00,397,Type 3,72.0,"(16.37731548726512, 48.23030917272605)","(16.372873871971457, 48.201789607827415)",2
00:00:00,1519,Type 3,74.0,"(16.294449860375227, 48.25165086320148)","(16.374589226274946, 48.19392514704152)",2
00:00:00,910,Type 3,74.0,"(16.428257502497065, 48.23742284460008)","(16.45096231916905, 48.18460457925018)",1
00:00:00,1127,Type 2,74.0,"(16.41293016786417, 48.26124929704659)","(16.393758050000002, 48.1924994)",1
00:00:00,887,Type 3,75.0,"(16.350833346135623, 48.13766085392131)","(16.441695013894133, 48.191039299677264)",2
00:00:00,2189,Type 1,76.0,"(16.363596582036863, 48.1827446332948)","(16.342888252936863, 48.2091265210039)",1
00:00:00,4096,Type 2,77.0,"(16.308409955646788, 48.25227837428879)","(16.30967516038842, 48.241838197470784)",1
00:00:00,3068,Type 3,78.0,"(16.413526360203182, 48.17914110644286)","(16.44203220956468, 48.17546638656073)",1
00:00:00,3601,Type 1,79.0,"(16.39227614884457, 48.15305348714484)","(16.32522898863352, 48.201433351486784)",1
00:00:00,1706,Type 3,79.0,"(16.428257502497065, 48.23742284460008)","(16.359469472889156, 48.18172778863645)",1
00:00:00,3699,Type 3,79.0,"(16.348853281900926, 48.208798927222816)","(16.281064537332718, 48.215683361461984)",1
